I1,C3,T3,T5,S2_Prime,industry_4,market_cap,C5,C6,C5_Prime,C6_Prime,industry_1,industry_2,Y1,Y2
VITC,0.3703360122229068,0.36611004819008164,0.5152963854060686,0.33310394193394455,0,0.8421612574371238,0.6167274374958627,0.5010559256710216,0.3712788724483559,0.0,0,1,0,1
VLCM,0.4139020176775015,0.43253132847477627,0.5308518252536853,0.6115082566315666,0,0.84035992680322,0.6449022925629677,0.6471363324079693,0.48896574567430295,0.572357121276666,1,0,0,1
VLRX,0.3500096870457523,0.3231694513422876,0.5074765589786907,0.5441763709422709,0,0.8004105643610671,0.727672639573413,0.6876902221847185,0.4480084398521973,0.0,1,0,1,1
VM,0.3348796549216493,0.6662893337846256,0.706189482005364,0.757017182847898,0,0.881097847636304,0.5071714335861515,0.35816383902870275,0.32742601209795474,0.0,0,0,1,1
VNDA,0.29583919080276405,0.4374359532849881,0.6433795345307092,0.6246248321809198,0,0.8136280543169028,0.6582546312239543,0.610891735020866,0.44112925071589615,0.0,1,0,1,0
VNTV,0.39658607997975864,0.5881356864730085,0.7137174857700637,0.32774993347229353,0,0.890331314660735,0.29717028895153597,0.34819525294360787,0.5530299276320002,0.0,0,1,0,1
VNUS,0.3450590766675118,0.2772913012331726,0.45365768554625774,0.6912479034154697,0,0.8259067032858125,0.7322495283466139,0.6227322439978762,0.3823298403002543,0.4149132666831218,1,0,0,1
VOCS,0.34408594446605495,0.3352237190661196,0.5291667950923133,0.46228160530141604,0,0.8101016368453581,0.7266513510235999,0.6355969155517354,0.3999064063954292,0.0,0,1,1,1
VOLC,0.339362031133818,0.4688746722123862,0.6005903175467702,0.584848298607574,0,0.8160092539046415,0.5913268974845902,0.5817454953622612,0.4787124352704374,0.0,1,0,1,1
VPRT,0.38280366895666446,0.4209233372728556,0.5164796980541864,0.6115105014388915,0,0.8468240596586009,0.554765875603751,0.5164531366379945,0.44993574303454786,0.5848035476425733,1,0,0,1
VQ,0.4019692110920328,0.5711631878382288,0.6577898019523225,0.6489265961638029,0,0.8576818151805579,0.5427736371772909,0.4802987019070173,0.4245526876727712,0.0,0,0,1,0
VRA,0.40379815511942496,0.4544226708691528,0.5840723536144288,0.5503185546823133,0,0.865962316658394,0.5514356898309174,0.5010559256710216,0.4373885611357631,0.4054801330382267,1,0,0,1
VRAD,0.35786835548914914,0.5568497625233206,0.6623131707172947,0.5584639556257265,0,0.826767719873153,0.7077304860197664,0.6758549630351451,0.45569880976574856,0.0,0,1,0,1
VRAZ,0.3296833618685978,0.47192991352562563,0.571833167321731,0.4208848285776918,0,0.9271087766944074,0.5530823315098115,0.534213707854617,0.46990761433528405,0.0,0,1,1,1
VRGY,0.3195306251754595,0.6133060549294171,0.706189482005364,0.751198597874495,0,0.839197215360699,0.49176361024514215,0.5437894254704538,0.5440272701338998,0.0,1,0,1,0
VRSK,0.40864060378290595,0.5889796822650211,0.6612759836268691,0.595121156300346,0,0.9362937383480089,0.32143814028336415,0.19872654018693137,0.34260389109177647,0.46415888336127786,0,1,0,1
VRTU,0.3883174847899091,0.5286889728259592,0.6057387148282083,0.5100826461615897,0,0.8115075141860635,0.6489213959077418,0.658535242501598,0.4958349308827176,0.0,0,1,1,0
VSE,0.3703360122229068,0.42475360200200907,0.47716331699501047,0.46972041539819065,0,0.888803706200026,0.453136981614616,0.42044849216626545,0.4555049303024756,0.4116716243623784,1,0,0,1
VSI,0.3977808758889462,0.5229995560768552,0.5650069955076367,0.30319623524687556,1,0.8490166537105238,0.6225550415903562,0.5324412501756202,0.3979062904261652,0.5108729549290355,0,0,0,1
VSTM,0.33420733689016696,0.3709566147573038,0.5341908405515787,0.5344716080052645,0,0.8166379114487952,0.6701339710453453,0.6187075649801672,0.43722667678298505,0.0,1,0,0,1
VTUS,0.36157146062668083,0.2906688620022235,0.44457929736981594,0.6460933131956064,0,0.8299198834195504,0.8761260662509862,0.7357112646447987,0.35907438272666753,0.0,1,0,1,1
WAGE,0.4139020176775015,0.6801855914577191,0.7343320694718782,0.5371372216191612,0,0.82632899795427,0.6280875810975672,0.5895334321079657,0.44973777071502724,0.0,0,1,1,1
WAIR,0.40562024857421286,0.5553988938859575,0.6226271923491076,0.6035146767416224,0,0.8704500329906995,0.43216978199829725,0.39883635095241576,0.45465132480559334,0.0,1,0,1,0
WBMD,0.39626978330616025,0.4767253582048574,0.6591896495006837,0.45616053902532183,0,0.816301944506443,0.5016335289930112,0.5792339425684032,0.5690677093784327,0.39280048793632477,0,1,0,0
WCAA,0.4047333318084917,0.3756503979410075,0.4904782298759831,0.7629987419331004,0,0.824432402740575,0.7290251176173808,0.534213707854617,0.297466978241209,0.0,0,0,1,0
WCG,0.4052708767520063,0.4496637294871837,0.601455190325761,0.6005793372838977,0,0.8447071833617046,0.5661524384777827,0.568798504644934,0.4914048756564703,0.5108729549290355,0,0,0,1
WCRX,0.31351392292349367,0.6723230257130419,0.7416440064024952,0.6221369726595256,0,0.9103879336592042,0.27456568263492365,0.22412107595723008,0.43109482635275065,0.0,1,0,1,0
WDAY,0.36157146062668083,0.5227249994743173,0.6389030075154525,0.36026369743239295,0,0.9119761337102196,0.3382644472417944,0.38664850699404063,0.5480274215490157,0.493242414866094,0,1,0,1
WIFI,0.4019692110920328,0.43528123636004423,0.5849913725052671,0.5335511493260243,0,0.8210800396813741,0.5880718451690186,0.6102828480031057,0.5100045303155168,0.3375531905895819,0,1,0,0
WLDN,0.3464862428807996,0.3236383568255605,0.4631617717463494,0.5139012657409192,0,0.7939807227078131,0.8771225064375034,0.7357112646447987,0.35821983877998553,0.0,0,1,0,1
WLK,0.3971967643935239,0.3864512969021847,0.5314111865700255,0.6938036948811455,0,0.8280027216507843,0.4793063172027132,0.49010787016961643,0.5019689456229504,0.0,1,0,1,0
WLL,0.9999999999999999,0.33839009082875116,0.47234446112463147,0.6942262637903092,0,0.8394406507513251,0.6837849178385422,0.4511712005021087,0.25304943727348383,0.3218297948685433,0,0,0,0
WLSC,0.3374610460369463,0.37934538151450825,0.5080861435737487,0.658559921635375,0,0.8623492093039381,0.5589098467882678,0.4477742631078625,0.37314168932368696,0.0,0,1,1,0
WMG,0.2957229709241376,0.7306328901645593,0.7922712614006928,0.8187047194210384,0,0.8880220959688101,0.3494616444089651,0.3330611354968003,0.47360041790413476,0.0,0,1,1,0
WNR,0.43234003593591314,0.4506277985344642,0.5694148982426384,0.5036219396527577,0,0.8799506226472743,0.4715760709294532,0.38832517552846646,0.3997485311540909,0.3968502629920499,1,0,0,1
WOLF,0.34855300949560947,0.48498858784461873,0.5822249327275855,0.5005089781393597,0,0.8683571353609524,0.6125747933847734,0.46212834880017617,0.33428719979851496,0.3968502629920499,0,1,0,1
WSSI,0.3321787474708007,0.2580527232816916,0.47164901945630766,0.6273491695264315,0,0.8067828102477492,0.7173122155698142,0.6355969155517354,0.40864025832800704,0.0,0,1,0,1
WSTC,0.4516413129315247,0.5281479861954863,0.6422673016187337,0.6599723754307505,0,0.87858386928739,0.4360868820097039,0.3968486061712335,0.44809908037527457,0.0,0,1,1,0
WTI,0.4270244019946214,0.45883191378060717,0.6023173174722625,0.6294759545233548,0,0.8608683174515912,0.47270433585525495,0.4783089842888062,0.4966502477823024,0.4409111383083692,0,0,0,0
XCYT,0.27746397333863715,0.15574147050571252,0.419617546634544,0.5699301185237977,0,0.9337709911703503,0.7267327921142481,0.666965388589583,0.42956044537882987,0.0,1,0,1,1
XGEN,0.24048810894376108,0.3960058236461328,0.5466230728664669,0.7718860462325079,0,0.794908160345259,0.7279118395929309,0.666965388589583,0.42846115447401795,0.0,1,0,1,1
XPRT,0.3253424074439053,0.3129693726199978,0.4751085544327933,0.4119160372758528,0,0.8478795212360792,0.6673559196230627,0.5649657352894266,0.38701856562688874,0.5108729549290355,0,1,0,1
XRM,0.25340326511072675,0.515794506654125,0.6495975664283966,0.7522323514308507,0,0.9470235888183793,0.5385264858662016,0.46913501449727235,0.417117942275991,0.0,1,0,1,1
XTNT,0.32340595549415824,0.258425062588449,0.4476392714127606,0.6402421651693084,0,0.8244944446541269,0.6491556713240705,0.6466585096925401,0.4843596312955556,0.0,1,0,1,1
XTXI,0.36157146062668083,0.5244604513493991,0.680980529917339,0.6352288134880326,0,0.7791786507406665,0.7693499063471165,0.7797637725078337,0.49252469905645,0.4852855006405175,0,0,0,0
Z,0.3378644605984883,0.48508988342586434,0.6324322220717795,0.45537162882028914,0,0.839925030280437,0.8087698046572402,0.7024661876130223,0.3877428749787033,0.8135512110471478,0,1,0,1
ZBB,0.33649358514713684,0.36824106837977233,0.47442016414512267,0.45153700271084984,0,0.8317801276253609,0.8286665201272658,0.7095170685007854,0.37658010458688407,0.0,0,0,0,1
ZINC,0.42620862828801387,0.41260990043530166,0.533082390755268,0.5487483606350017,0,0.8296219901215425,0.5804013503664898,0.6404071811662133,0.5467906176494628,0.0,1,0,1,1
ZIP,0.34153031932317307,0.5255220885126626,0.6210250058548534,0.5354947794632048,0,0.8656971997977776,0.560341722635675,0.5220258939438791,0.44994702118835234,0.5848035476425733,0,1,0,1
ZLTQ,0.34052758670376887,0.5318887278909967,0.6612759836268691,0.5928101772692376,0,0.8355776014487529,0.5868828986425836,0.5767624568137482,0.47825576039548867,0.0,1,0,1,1
ZSTN,0.40417843929867675,0.36819487119896444,0.5013042518548236,0.5891936385458179,0,0.7852736335979689,0.7734456407989772,0.7216035377316796,0.43697686308591055,0.0,1,0,0,0
ZUMZ,0.39380104058728105,0.284589802417202,0.40577659856564985,0.3746290065429059,1,0.8018125014356902,0.747704080090676,0.7216035377316796,0.46053004944117437,0.572357121276666,0,0,0,0
ZZ,0.40695297195061103,0.46802742010393183,0.6044607368317823,0.5795427154484767,0,0.8607840847483452,0.4231729755275797,0.3554850728461245,0.41558956604582503,0.4054801330382267,1,0,0,0
